video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2x4694ExyCU,Music; Angry music; Heavy metal,Music; Angry music,1.816,2,3,2
Y2xBIHi3oqy4,"Speech; Female speech, woman speaking; Narration, monologue","Speech; Female speech, woman speaking; Chuckle, chortle",1.791,2,3,3
Y2XFrBXTnNY8,"Animal; Dog; Domestic animals, pets; Bark; Bow-wow; Crow; Caw; Canidae, dogs, wolves; Yip","Animal; Domestic animals, pets; Bark; Bird; Crow",1.808,4,9,5
Y2xGRCsW6-Bk,"Music; Musical instrument; Rattle (instrument); Guitar; Plucked string instrument; Music of Latin America; Marimba, xylophone",Music; Rattle (instrument),1.795,2,7,2
Y2XictKgGPnM,Throat clearing; Cough; Silence,Throat clearing,1.545,1,3,1
Y2XK3vXa-wgw,"Music; Bicycle; Vehicle; Boat, Water vehicle",Animal; Horse; Clip-clop; Music,1.826,1,4,4
Y2XnrT4pM_6A,"Mains hum; Hum; Music; Electric shaver, electric razor",Hum; Static; Mains hum,1.817,2,4,3
Y2xQuWif8axE,Music; Musical instrument; Guitar; Plucked string instrument; Electric guitar; Strum; Bass guitar; Speech; Tapping (guitar technique); Acoustic guitar,Music; Electric guitar; Distortion; Cacophony,1.825,2,10,4
Y2XR54m3kvn8,"Speech; Outside, rural or natural; Animal; Insect; Cricket; Liquid",Patter,1.792,0,6,1
Y2xtOqrNKH5s,Music; Electronic dance music; House music,Music; Clatter,1.847,1,3,2
Y2y7aiiaJPf8,"Water; Liquid; Inside, small room; Bathtub (filling or washing); Dishes, pots, and pans","Dishes, pots, and pans; Cutlery, silverware",1.859,1,5,2
Y2YAyM0aHFRU,Music; Music of Latin America; Maraca; Singing; Salsa music; Speech,Music; Music of Latin America; Wedding music,1.864,2,6,3
Y2yllw7g5EkU,Typing; Computer keyboard; Clicking,Biting,1.798,0,3,1
Y2Yo0MGR2kmA,"Bagpipes; Wind instrument, woodwind instrument; Speech; Music",Speech; Music; Ukulele; Bagpipes,1.783,3,4,4
Y2YQPwRLB1s0,Zipper (clothing); Music; Speech,Music; Zipper (clothing),1.808,2,3,2
Y2yrL0F_0UGc,Busy signal; Dial tone,Busy signal; Sound effect,1.531,1,2,2
Y2yumaMbGybU,"Music; Bagpipes; Folk music; Wind instrument, woodwind instrument","Wind instrument, woodwind instrument; Bagpipes",1.772,2,4,2
Y2YW7WBtqzzQ,"Music; Speech; Roar; Roaring cats (lions, tigers); Wild animals","Burping, eructation",1.890,0,5,1
Y2Yx2hU9uv40,Speech; Wind noise (microphone); Wind; Vehicle; Train,Speech; Gurgling,1.833,1,5,2
Y2yX9079mMB4,"Speech; Cat; Caterwaul; Domestic animals, pets; Animal; Meow","Speech; Animal; Domestic animals, pets; Cat; Meow",1.823,5,6,5
Y2YXcqoFlYFY,"Speech; Fireworks; Firecracker; Crowd; Outside, urban or manmade",Fireworks,1.786,1,5,1
Y2Y_7sGgczAU,Speech; Typewriter; Cash register,Speech; Cash register,1.813,2,3,2
Y2z5yJ2qa_5I,"Car; Vehicle; Car passing by; Accelerating, revving, vroom; Whir; Whoosh, swoosh, swish",Car passing by,1.742,1,6,1
Y2z9i0KS7WR8,Music; Christmas music; Music for children; Singing; Happy music; Christian music,Music of Asia,1.773,0,6,1
Y2zAUcAhX5wQ,"Squeak; Speech; Inside, small room",Speech; Squeak,1.788,2,3,2
Y2ZB7DUGOdZw,Music; Rock music; Heavy metal; Drum kit; Musical instrument; Drum; Punk rock,Buzz; Music,1.787,1,7,2
Y2ZbuPK4b41I,"Music; Speech; Child speech, kid speaking; Inside, small room",Speech; Laughter; Music; Funny music; Television,1.846,2,4,5
Y2zdYIRTUQYE,"Shatter; Speech; Inside, large room or hall; Breaking",Speech; Shatter,1.881,2,4,2
Y2zec0wuZgLE,"Speech; Drawer open or close; Inside, small room",Speech; Drawer open or close,1.743,2,3,2
Y2ZfthfWQowE,Music; Video game music; Theme music; Soundtrack music,Music; Single-lens reflex camera,1.763,1,4,2
Y2zFwh2eRu0s,Music; Speech; Music for children; Drip; Liquid; Fill (with liquid),Speech; Music; Drip,1.772,3,6,3
Y2ZgEbNi--8Q,Music; Speech; Dubstep; Electronic music,Music; Electronic music; Dubstep; Field recording,1.928,3,4,4
Y2ZhiOvhUTGA,Vehicle; Engine; Idling; Heavy engine (low frequency); Vibration; Medium engine (mid frequency); Engine knocking,"Boat, Water vehicle; Motorboat, speedboat",1.835,0,7,2
Y2ZHLMmZB-HQ,Chant; Mantra; Music; Vocal music,Chant,1.787,1,4,1
Y2zjtZYqg3Ow,Music; Drum and bass; Electronic music,Music; Soul music; Drum and bass; Electronica,1.780,2,3,4
Y2zKyMjBnL0Y,Speech; Sigh; Breathing; Gasp,Sigh,1.897,1,4,1
Y2ZNKLUHeJtg,Music; Cello; Pizzicato; Double bass; Musical instrument; Bowed string instrument; Guitar; Plucked string instrument,Bowed string instrument; Cello; Double bass,1.829,3,8,3
Y2zO-nlygkFo,Speech; Music; Musical instrument; Clapping; Flamenco,Speech; Applause; Music; Tap,1.721,2,5,4
Y2ZogsGp-T4o,"Music; Ukulele; Musical instrument; Inside, small room; Guitar; Plucked string instrument",Music; Mandolin,1.781,1,6,2
Y2Zqhv2v3bdI,Scissors; Typewriter,Scissors,1.681,1,2,1
Y2zvRxVypSC8,Tick-tock; Tick,Animal; Crow,1.743,0,2,2
Y2zwNVAyInxs,"Emergency vehicle; Fire engine, fire truck (siren); Vehicle; Siren; Truck; Ambulance (siren); Car; Police car (siren); Motor vehicle (road)","Emergency vehicle; Fire engine, fire truck (siren); Siren",1.808,3,9,3
Y2_9WJSzV6fw,"Speech; Narration, monologue",Raindrop,1.775,0,2,1
Y2_a-Yh5FTaE,"Vehicle; Jet engine; Aircraft; Fixed-wing aircraft, airplane",Sound effect,1.847,0,4,1
Y2_cTS4ctWtE,Music; Opera; Brass instrument; French horn; Trombone; Classical music; Singing; Musical instrument; Orchestra; Trumpet,Orchestra; Brass instrument; French horn,1.839,3,10,3
Y2_HheXrvjA0,Single-lens reflex camera,Animal; Pig,1.808,0,1,2
Y2_kLD3IbF2c,"Music; Sheep; Bleat; Animal; Goat; Livestock, farm animals, working animals",Music; Foghorn,1.900,1,6,2
Y2_RltCGlGOA,Music; Keyboard (musical); Piano; Musical instrument; Electric piano,Keyboard (musical); Piano; Electric piano,1.794,3,5,3
Y2_SKjq21NTI,"Harmonica; Music; Wind instrument, woodwind instrument; Clarinet; Musical instrument","Wind instrument, woodwind instrument; Clarinet",1.785,2,5,2
Y2_Vk3tmqz-0,Music; Singing; Country; Bluegrass; Gospel music; Christian music; Speech,Music; Traditional music,1.803,1,7,2
Y2_wwe6Fs97o,Engine; Cacophony; Vibration; Music; Idling; Vehicle; Heavy engine (low frequency),Rattle,1.820,0,7,1
Y2__RQYoZrjI,Printer; Vehicle; Speech,"Vehicle; Power windows, electric windows",1.844,1,3,2
Y2__T6Q8rCCA,"Insect; Fly, housefly; Bee, wasp, etc.; Cricket; Mosquito; Speech","Insect; Fly, housefly; Bee, wasp, etc.",1.868,3,6,3
Y3-a8i_MEUl8,Music; Angry music,Music; Vehicle; Bicycle; Skateboard,1.889,1,2,4
Y3Aa_0OnEwXM,Music; Whistle,Whistle,1.905,1,2,1
Y3Ab0sgelCEw,"Busy signal; Beep, bleep; Buzzer; Dial tone; Speech",Busy signal; Buzzer,1.848,2,5,2
Y3AcKnYk_cLY,Cacophony; Music; Noise; Buzzer; Radio,"Boat, Water vehicle; Motorboat, speedboat",1.768,0,5,2
Y3ad_9-lnDiQ,Music; Electronic music; Sonar; Sidetone; Silence,Music; Eruption,1.846,1,5,2
Y3AFdUihWPCk,Speech; Pink noise,Rustle,1.871,0,2,1
Y3AFia3Uo0TQ,"Speech; Hubbub, speech noise, speech babble; Chatter; Crowd; Outside, urban or manmade; Conversation; Male speech, man speaking","Speech; Hubbub, speech noise, speech babble; Outside, urban or manmade",1.823,3,7,3
Y3AJuHcjE31w,Cheering; Crowd; Children shouting; Speech,Children shouting; Cheering; Crowd,1.822,3,4,3
Y3aM1Kt1sO5s,"Speech; Laughter; Snicker; Chuckle, chortle",Speech; Squeak,1.824,1,4,2
Y3ANlPU9YFmw,Speech; Groan,Frog; Croak,1.807,0,2,2
Y3AwevAQzwcs,"Cat; Animal; Domestic animals, pets; Caterwaul; Meow",Meow; Caterwaul,1.814,2,5,2
Y3AzacBprTzU,"Animal; Domestic animals, pets; Dog; Bark; Speech; Bow-wow; Canidae, dogs, wolves; Growling; Yip","Speech; Animal; Domestic animals, pets; Dog; Bark; Whimper (dog)",1.930,5,9,6
Y3B0WbwAkByI,"Speech; Baby laughter; Snicker; Laughter; Chuckle, chortle; Belly laugh; Giggle","Chuckle, chortle",1.766,1,7,1
Y3b3s0TvjGwA,Music; Throbbing; Electronic music,Music; Sonar,1.768,1,3,2
Y3bg0iy-ypcw,Music; Musical instrument,Music; Jazz,1.770,1,2,2
Y3bGqkpfyk6k,"Power windows, electric windows",Sawing; Wood; Rub,1.841,0,1,3
Y3BM0gDnXzoo,"Music; Speech; Shout; Singing; Inside, large room or hall; Crowd; Inside, public space",Shout; Bellow; Yell; Music,1.756,2,7,4
Y3c-vZ4GpIKs,"Speech; Vehicle; Boat, Water vehicle; Motorboat, speedboat; Car",Speech; Squish,1.816,1,5,2
Y3ClbaJYWVO4,Music; Guitar; Reverberation; Musical instrument; Plucked string instrument; Effects unit; Echo; Electric guitar; Distortion; Chorus effect,Music; Musical instrument; Plucked string instrument; Guitar; Electric guitar; Effects unit; Echo,1.827,7,10,7
Y3CnwUQZ6q78,Hammer; Wood; Speech,Hammer,1.840,1,3,1
Y3cRk33vPkAU,"Animal; Cattle, bovinae; Wild animals; Livestock, farm animals, working animals; Roar; Moo",Stomach rumble,1.793,0,6,1
Y3cwciEOpQ-c,Music; Speech; Bleat; Sheep; Goat; Animal,Speech; Goat; Music; Music for children,1.788,3,6,4
Y3CZ1i2_tKn0,"Animal; Dog; Domestic animals, pets; Bow-wow; Whimper (dog); Yip; Howl; Canidae, dogs, wolves; Bark; Speech",Yip,1.791,1,10,1
Y3d6ismCJdos,"Machine gun; Gunshot, gunfire","Gunshot, gunfire; Cap gun",1.882,1,2,2
Y3d9geu1pBAc,Silence; Music; Speech,White noise,1.727,0,3,1
Y3dgg5f9CyP4,Music; Tap; Singing,Choir; Music; Tap,1.818,2,3,3
Y3DltVi8aMh4,"Speech; Dog; Domestic animals, pets; Animal; Bow-wow; Whimper (dog); Breathing",Pant,1.787,0,7,1
Y3DMExvlPy-o,Music; Speech,Speech; Music; Television,1.810,2,2,3
Y3dUo62RsD00,Music; Rock music; Drum kit; Musical instrument; Rock and roll; Drum; Guitar; Roll; Psychedelic rock; Punk rock,Music; Field recording,1.867,1,10,2
Y3e927DjM6Iw,"Music; Speech; Boom; Smash, crash; Fusillade",Speech; Music; Boom,1.874,3,5,3
Y3eBoAlHnttY,Music; Singing; Clapping; Hands; Female singing,Choir; Female singing; Music,1.819,2,5,3
Y3EcfiEc08zY,Music; Musical instrument; Drum; Drum kit; Percussion,Clapping,1.826,0,5,1
Y3EE5WKQMBek,"Speech; Chicken, rooster; Fowl; Crowing, cock-a-doodle-doo; Cluck","Fowl; Chicken, rooster; Crowing, cock-a-doodle-doo",1.799,3,5,3
Y3EHq6q_zHjE,"Environmental noise; Speech; Bird; Bird vocalization, bird call, bird song; Chirp, tweet; Animal; Outside, rural or natural",Bird; Environmental noise,1.912,2,7,2
Y3EmkrsJvbBU,Chant; Music; Speech; Male singing; Mantra,Chant,1.784,1,5,1
Y3EtbIWF_ynU,Music; Musical instrument; Piano; Classical music; Pizzicato; Zither; Plucked string instrument,Music; Traditional music,1.906,1,7,2
Y3Ev_k__U3Io,"Speech; Water; Liquid; Water tap, faucet; Sink (filling or washing); Inside, small room; Drip",Speech; Water; Drip,1.833,3,7,3
Y3F9Qszr4j1Q,"Flute; Music; Wind instrument, woodwind instrument; Musical instrument","Wind instrument, woodwind instrument; Flute",1.764,2,4,2
Y3Fc9mqg4pJw,Alarm clock; Music; Clock,"Ice cream truck, ice cream van",1.876,0,3,1
Y3FE8b0QVvsM,Harpsichord; Music; Keyboard (musical); Piano,Keyboard (musical); Harpsichord,1.912,2,4,2
Y3FhjfPkNp-w,Speech synthesizer; Speech,Speech; Speech synthesizer,1.813,2,2,2
Y3fnVQT2TnJs,"Rub; Wood; Sawing; Bee, wasp, etc.; Insect; Fly, housefly; Filing (rasp); Sanding",Sanding; Rub,1.875,2,8,2
Y3FPdOrrWJt8,Speech; Music; Boing,"Whoosh, swoosh, swish",1.900,0,3,1
Y3fqWosszpnE,"Music; Tap; Thump, thud; Speech; Singing",Music; Tap,1.889,2,5,2
Y3FYXBkD5bYk,Vehicle; Air brake; Bus; Truck; Car,"Electric shaver, electric razor",1.870,0,5,1
Y3G5r3CSLteY,Hum; Mains hum; Speech,Hum; Mains hum,1.812,2,3,2
Y3GbIhQLCH9I,"Speech; Animal; Horse; Neigh, whinny; Music","Speech; Animal; Horse; Neigh, whinny; Music",1.811,5,5,5
Y3gCD4JFbxuo,Baby laughter; Laughter; Speech,Laughter; Baby laughter,1.796,2,3,2
Y3gjFMkV2ucY,Music; Accordion; Musical instrument,Accordion,1.832,1,3,1
Y3gR0QBgrzYQ,Vehicle; Vacuum cleaner; Engine,Vacuum cleaner,1.977,1,3,1
Y3GtvLj8K1F4,"Harmonica; Music; Wind instrument, woodwind instrument","Wind instrument, woodwind instrument; Harmonica",1.911,2,3,2
Y3gwZdkjpPds,Music; Opera; Singing,Music; Opera,1.861,2,3,2
Y3Gyi7AvDLzc,Music; Banjo; Bluegrass; Country; Musical instrument; Singing; Guitar; Plucked string instrument,Music; Banjo; Bluegrass,1.871,3,8,3
Y3g_GUoCbzTc,Gasp; Speech,Speech; Gasp,1.814,2,2,2
Y3h-9ltE4t9c,Arrow,Arrow,1.785,1,1,1
Y3H3261x-QgI,"Goat; Animal; Sheep; Bleat; Livestock, farm animals, working animals; Speech",Bleat; Sheep,1.821,2,6,2
Y3h8PzeGp2RQ,"Speech; Inside, small room",Chopping (food),1.872,0,2,1
Y3HDJFsi9S0c,Mechanical fan,Single-lens reflex camera,1.822,0,1,1
Y3HfgmWYXlvo,"Vehicle; Car; Accelerating, revving, vroom; Engine; Medium engine (mid frequency); Music",Engine; Medium engine (mid frequency); Idling,1.801,2,6,3
Y3hIqesIVX-c,Music; Speech,Church bell,1.847,0,2,1
Y3hLxPQpmfQo,"Vehicle; Car; Whir; Whoosh, swoosh, swish; Clatter",Vehicle; Motor vehicle (road); Car; Skidding; Tire squeal,1.780,2,5,5
Y3h_Y5S3zdas,Music; Folk music; Music of Africa; Traditional music; Middle Eastern music; Flute,"Wind instrument, woodwind instrument; Flute",1.858,1,6,2
Y3i0GlkevMuQ,"Livestock, farm animals, working animals; Moo; Cattle, bovinae","Livestock, farm animals, working animals; Cattle, bovinae; Moo",1.716,3,3,3
Y3I3HZLx23E0,Music; Tambourine; Maraca; Timpani; Musical instrument; Drum,Music; Tambourine; Maraca,1.824,3,6,3
Y3id3zRRZBVM,Throat clearing; Cough,Cough,1.817,1,2,1
Y3IdazIWh2Ew,"Howl; Animal; Domestic animals, pets; Dog; Canidae, dogs, wolves; Yip; Whimper (dog); Speech; Bow-wow",Howl,1.807,1,9,1
Y3InTvnjfheM,Speech; Sigh; Gasp; Whip,"Slap, smack",1.861,0,4,1
Y3iQ_xRurgS8,"Speech; Neigh, whinny; Horse; Animal; Clip-clop","Speech; Neigh, whinny",1.873,2,5,2
Y3iSvKVoA8aM,Rub; Sanding,Sanding; Rub,1.878,2,2,2
Y3IW7578PicA,Stir; Frying (food); Sizzle; Speech,Frying (food); Stir; Sizzle,1.802,3,4,3
Y3IwOig7sw6c,Chainsaw; Power tool; Tools; Sawing; Wood; Rub,Chainsaw,1.786,1,6,1
Y3IX29m1L9UY,Music; Whoop; Speech; Groan,Speech; Whoop,1.810,2,4,2
Y3Jc3uW-Lcs0,Music; Maraca; Speech; Singing,Speech; Music; Traditional music; Dance music,1.899,2,4,4
Y3juGfzF29Sc,"Music; Marimba, xylophone; Musical instrument; Glockenspiel; Mallet percussion; Percussion; Vibraphone",Speech; Music; Vibraphone; Ringtone,1.832,2,7,4
Y3JYQgXudiH8,Music; Afrobeat; Music of Africa; Singing,Music; Music of Africa; Afrobeat,1.784,3,4,3
Y3JZbfcbZaoM,Vehicle; Idling; Engine; Medium engine (mid frequency); Vibration; Car; Engine knocking; Heavy engine (low frequency),Heavy engine (low frequency); Engine knocking,1.763,2,8,2
Y3k8zGf8Btfo,Drum kit; Drum; Bass drum; Snare drum; Music; Cymbal; Percussion; Musical instrument; Hi-hat; Rimshot,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum; Wood block,1.779,6,10,8
Y3kaCL9Zu7NY,"Music; Musical instrument; Bluegrass; Country; Violin, fiddle; Bowed string instrument; Guitar; Banjo; Wedding music","Zither; Bowed string instrument; Violin, fiddle; Pizzicato",1.862,2,9,4
Y3Kb4RHaZpxo,Telephone bell ringing; Telephone,Telephone bell ringing,1.606,1,2,1
Y3KFW9XGD7hc,Sanding; Rub,Sanding; Rub,1.776,2,2,2
Y3klIBnvMYhg,"Speech; Inside, small room; Water; Sink (filling or washing); Water tap, faucet; Bathtub (filling or washing)",Speech; Gurgling,1.878,1,6,2
Y3kSQNjfJnN8,Theremin; Music; Humming,Music; Theremin,1.875,2,3,2
Y3KwulXmBX-8,"Screaming; Speech; Baby cry, infant cry; Whimper; Crying, sobbing; Inside, small room","Baby cry, infant cry",1.781,1,6,1
Y3kx-UhywUf0,Speech; Vacuum cleaner; Hair dryer,Vacuum cleaner,1.799,1,3,1
Y3kXukXBvDQQ,Music; Speech,Sigh; Music,1.875,1,2,2
Y3lFZ-QSUeHo,Music; Electronic music,"Whoosh, swoosh, swish",1.814,0,2,1
Y3LiCT1BSrgQ,Vehicle; Reversing beeps; Truck,"Vehicle; Reversing beeps; Outside, urban or manmade",1.934,2,3,3
Y3_54-fv4bQE,"Vehicle; Car; Speech; Race car, auto racing; Skidding; Motor vehicle (road); Tire squeal; Car passing by; Air brake; Accelerating, revving, vroom",Speech; Vehicle; Air brake,1.883,3,10,3
Y3_A0AP3Xh9s,Drum kit; Drum; Snare drum; Bass drum; Music; Percussion; Cymbal; Hi-hat; Rimshot; Musical instrument,Percussion; Drum kit; Drum; Snare drum; Rimshot; Bass drum; Cymbal; Hi-hat,2.022,8,10,8
Y3_M9ZMo5TiU,Music; Theremin,Music; Theremin,1.945,2,2,2
Y3_OLj6XChvM,Engine starting; Vehicle; Car; Engine; Music; Medium engine (mid frequency); Speech; Idling,Music; Vehicle; Car; Engine; Medium engine (mid frequency); Engine starting,1.839,6,8,6
Y3_PWk-CZaAU,"Speech; Burst, pop; Machine gun; Explosion",Hum; Mains hum,1.860,0,4,2
