video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2zec0wuZgLE,"Speech; Drawer open or close; Inside, small room; Dishes, pots, and pans",Speech; Drawer open or close,0.976,2,4,2
Y2ZfthfWQowE,Music; Video game music; Theme music; Background music; Soundtrack music,Music; Single-lens reflex camera,1.069,1,5,2
Y2zFwh2eRu0s,"Speech; Music; Music for children; Water; Child speech, kid speaking",Speech; Music; Drip,1.017,2,5,3
Y2ZgEbNi--8Q,Music; Speech,Music; Electronic music; Dubstep; Field recording,1.063,1,2,4
Y2ZhiOvhUTGA,Vehicle; Engine; Idling; Vibration; Medium engine (mid frequency); Speech,"Boat, Water vehicle; Motorboat, speedboat",1.310,0,6,2
Y2ZHLMmZB-HQ,Chant; Music; Mantra; Vocal music; Choir; A capella,Chant,1.198,1,6,1
Y2zjtZYqg3Ow,Music; Electronic music,Music; Soul music; Drum and bass; Electronica,1.295,1,2,4
Y2zKyMjBnL0Y,"Speech; Narration, monologue; Male speech, man speaking; Music",Sigh,1.178,0,4,1
Y2ZNKLUHeJtg,Music; Musical instrument; Double bass; Cello; Bowed string instrument,Bowed string instrument; Cello; Double bass,1.191,3,5,3
Y2zO-nlygkFo,Speech; Music; Tap; Clapping,Speech; Applause; Music; Tap,1.204,3,4,4
Y2ZogsGp-T4o,"Music; Ukulele; Mandolin; Musical instrument; Plucked string instrument; Guitar; Inside, small room; Banjo",Music; Mandolin,1.165,2,8,2
Y2Zqhv2v3bdI,Scissors; Single-lens reflex camera; Camera,Scissors,0.985,1,3,1
Y2zvRxVypSC8,Tick-tock; Tick,Animal; Crow,1.202,0,2,2
Y2zwNVAyInxs,"Fire engine, fire truck (siren); Emergency vehicle; Vehicle; Siren; Truck; Car; Police car (siren); Speech; Ambulance (siren)","Emergency vehicle; Fire engine, fire truck (siren); Siren",1.196,3,9,3
Y2_9WJSzV6fw,"Speech; Speech synthesizer; Narration, monologue",Raindrop,0.977,0,3,1
Y2_a-Yh5FTaE,Music; Scary music; Vehicle,Sound effect,0.976,0,3,1
Y2_cTS4ctWtE,Music; Speech; Brass instrument; Musical instrument,Orchestra; Brass instrument; French horn,0.955,1,4,3
Y2_HheXrvjA0,Camera; Single-lens reflex camera; Bird,Animal; Pig,0.908,0,3,2
Y2_kLD3IbF2c,"Sheep; Music; Bleat; Animal; Goat; Livestock, farm animals, working animals; Speech",Music; Foghorn,0.971,1,7,2
Y2_RltCGlGOA,Music; Piano; Keyboard (musical); Electric piano; Musical instrument,Keyboard (musical); Piano; Electric piano,1.118,3,5,3
Y2_SKjq21NTI,"Music; Wind instrument, woodwind instrument; Musical instrument; Clarinet; Harmonica; Saxophone; Brass instrument","Wind instrument, woodwind instrument; Clarinet",1.476,2,7,2
Y2_Vk3tmqz-0,Music; Country; Bluegrass; Singing; Musical instrument; Speech; Guitar,Music; Traditional music,1.381,1,7,2
Y2_wwe6Fs97o,"Music; Vehicle; Engine; Idling; Vibration; Accelerating, revving, vroom",Rattle,1.323,0,6,1
Y2__RQYoZrjI,Vehicle; Sliding door; Train; Speech; Door; Rail transport,"Vehicle; Power windows, electric windows",1.207,1,6,2
Y2__T6Q8rCCA,Speech,"Insect; Fly, housefly; Bee, wasp, etc.",1.213,0,1,3
Y3-a8i_MEUl8,Skateboard; Music; Speech,Music; Vehicle; Bicycle; Skateboard,1.213,2,3,4
Y3Aa_0OnEwXM,"Flute; Music; Wind instrument, woodwind instrument; Musical instrument",Whistle,1.032,0,4,1
Y3Ab0sgelCEw,Speech; Buzzer; Dial tone; Alarm; Fire alarm,Busy signal; Buzzer,1.120,1,5,2
Y3AcKnYk_cLY,"Steam whistle; Train whistle; Train; Rail transport; Vehicle; Train horn; Railroad car, train wagon; Steam","Boat, Water vehicle; Motorboat, speedboat",1.209,0,8,2
Y3ad_9-lnDiQ,Music; Speech,Music; Eruption,1.154,1,2,2
Y3AFdUihWPCk,Speech,Rustle,1.191,0,1,1
Y3AFia3Uo0TQ,"Speech; Music; Hubbub, speech noise, speech babble","Speech; Hubbub, speech noise, speech babble; Outside, urban or manmade",1.139,2,3,3
Y3AJuHcjE31w,Children shouting; Cheering; Crowd; Music; Speech; Ambulance (siren); Siren; Emergency vehicle,Children shouting; Cheering; Crowd,1.097,3,8,3
Y3aM1Kt1sO5s,Speech; Music,Speech; Squeak,1.031,1,2,2
Y3ANlPU9YFmw,Speech,Frog; Croak,1.061,0,1,2
Y3AwevAQzwcs,"Crying, sobbing; Baby cry, infant cry; Babbling; Speech; Animal; Domestic animals, pets; Cat; Whimper",Meow; Caterwaul,1.076,0,8,2
Y3AzacBprTzU,"Animal; Domestic animals, pets; Dog; Speech; Bark; Bow-wow; Yip; Growling; Canidae, dogs, wolves; Whimper (dog)","Speech; Animal; Domestic animals, pets; Dog; Bark; Whimper (dog)",1.126,6,10,6
Y3B0WbwAkByI,Speech; Laughter,"Chuckle, chortle",1.038,0,2,1
Y3b3s0TvjGwA,"Music; Throbbing; Heart sounds, heartbeat",Music; Sonar,1.123,1,3,2
Y3bg0iy-ypcw,Music; Musical instrument; Piano; Guitar,Music; Jazz,1.079,1,4,2
Y3bGqkpfyk6k,Speech,Sawing; Wood; Rub,1.059,0,1,3
Y3BM0gDnXzoo,Music; Speech; Shout; Singing; Crowd,Shout; Bellow; Yell; Music,1.098,2,5,4
Y3c-vZ4GpIKs,"Speech; Narration, monologue; Male speech, man speaking",Speech; Squish,1.029,1,3,2
Y3ClbaJYWVO4,"Music; Guitar; Musical instrument; Plucked string instrument; Effects unit; Electric guitar; Distortion; Reverberation; Tapping (guitar technique); Steel guitar, slide guitar",Music; Musical instrument; Plucked string instrument; Guitar; Electric guitar; Effects unit; Echo,1.047,6,10,7
Y3CnwUQZ6q78,"Speech; Dishes, pots, and pans; Cutlery, silverware; Hammer",Hammer,1.044,1,4,1
Y3cRk33vPkAU,"Music; Cattle, bovinae; Moo; Livestock, farm animals, working animals; Musical instrument",Stomach rumble,1.070,0,5,1
Y3cwciEOpQ-c,Music; Bleat; Speech; Sheep; Goat; Animal,Speech; Goat; Music; Music for children,1.140,3,6,4
Y3CZ1i2_tKn0,"Animal; Domestic animals, pets; Dog; Howl; Bow-wow; Yip; Canidae, dogs, wolves; Speech; Bark; Whimper (dog)",Yip,1.076,1,10,1
Y3d6ismCJdos,"Whip; Cap gun; Gunshot, gunfire; Animal; Speech","Gunshot, gunfire; Cap gun",1.070,2,5,2
Y3d9geu1pBAc,Silence,White noise,0.995,0,1,1
Y3dgg5f9CyP4,Music; Speech; Tap; Musical instrument; Singing,Choir; Music; Tap,1.049,2,5,3
Y3DltVi8aMh4,"Speech; Animal; Pant; Domestic animals, pets; Dog",Pant,1.027,1,5,1
Y3DMExvlPy-o,Speech; Music,Speech; Music; Television,1.008,2,2,3
Y3dUo62RsD00,Music; Rock music; Drum kit; Musical instrument; Drum; Singing; Percussion; Guitar; Bass drum; Psychedelic rock,Music; Field recording,1.091,1,10,2
Y3e927DjM6Iw,Music; Boom,Speech; Music; Boom,1.024,2,2,3
Y3eBoAlHnttY,Music; Speech; Clapping; Singing; Hands,Choir; Female singing; Music,1.102,1,5,3
Y3EcfiEc08zY,Music; Typewriter,Clapping,1.016,0,2,1
Y3EE5WKQMBek,"Speech; Chicken, rooster; Crowing, cock-a-doodle-doo; Fowl; Cluck","Fowl; Chicken, rooster; Crowing, cock-a-doodle-doo",1.081,3,5,3
Y3EHq6q_zHjE,"Bird; Chirp, tweet; Bird vocalization, bird call, bird song; Speech; Environmental noise; Animal",Bird; Environmental noise,0.941,2,6,2
Y3EmkrsJvbBU,Music; Chant; Speech; Singing; Choir,Chant,1.033,1,5,1
Y3EtbIWF_ynU,Music; Musical instrument; Piano; Keyboard (musical),Music; Traditional music,1.061,1,4,2
Y3Ev_k__U3Io,"Speech; Water; Liquid; Water tap, faucet; Sink (filling or washing); Drip; Fill (with liquid); Trickle, dribble; Inside, small room; Pour",Speech; Water; Drip,1.087,3,10,3
Y3F9Qszr4j1Q,"Flute; Music; Musical instrument; Wind instrument, woodwind instrument; Violin, fiddle; Clarinet","Wind instrument, woodwind instrument; Flute",1.024,2,6,2
Y3Fc9mqg4pJw,Music; Ringtone; Alarm clock,"Ice cream truck, ice cream van",1.013,0,3,1
Y3FE8b0QVvsM,Harpsichord; Music; Musical instrument; Keyboard (musical); Piano; Harp; Classical music; Pizzicato,Keyboard (musical); Harpsichord,1.131,2,8,2
Y3FhjfPkNp-w,"Speech; Speech synthesizer; Narration, monologue; Music",Speech; Speech synthesizer,1.041,2,4,2
Y3fnVQT2TnJs,Rub; Wood; Filing (rasp); Sawing,Sanding; Rub,1.103,1,4,2
Y3FPdOrrWJt8,Plop; Speech; Music,"Whoosh, swoosh, swish",1.031,0,3,1
Y3fqWosszpnE,Music; Speech; Singing,Music; Tap,1.122,1,3,2
Y3FYXBkD5bYk,Vehicle; Car; Train; Speech; Music; Bus,"Electric shaver, electric razor",1.082,0,6,1
Y3G5r3CSLteY,"Speech; Mains hum; Insect; Hum; Fly, housefly; Music",Hum; Mains hum,1.086,2,6,2
Y3GbIhQLCH9I,"Neigh, whinny; Speech; Music; Horse; Animal","Speech; Animal; Horse; Neigh, whinny; Music",0.989,5,5,5
Y3gCD4JFbxuo,Laughter; Baby laughter; Speech; Belly laugh,Laughter; Baby laughter,1.129,2,4,2
Y3gjFMkV2ucY,Accordion; Music; Musical instrument; Traditional music; Saxophone; Brass instrument,Accordion,1.126,1,6,1
Y3gR0QBgrzYQ,Speech; Vehicle,Vacuum cleaner,1.062,0,2,1
Y3GtvLj8K1F4,"Music; Musical instrument; Harmonica; Accordion; Wind instrument, woodwind instrument; Speech","Wind instrument, woodwind instrument; Harmonica",1.097,2,6,2
Y3gwZdkjpPds,Music; Speech,Music; Opera,0.997,1,2,2
Y3Gyi7AvDLzc,Banjo; Music; Bluegrass; Country; Musical instrument; Plucked string instrument; Guitar; Speech; Bowed string instrument,Music; Banjo; Bluegrass,1.126,3,9,3
Y3g_GUoCbzTc,"Speech; Gasp; Male speech, man speaking; Sigh",Speech; Gasp,1.087,2,4,2
Y3h-9ltE4t9c,Arrow; Insect,Arrow,1.026,1,2,1
Y3H3261x-QgI,Speech,Bleat; Sheep,1.070,0,1,2
Y3h8PzeGp2RQ,Speech; Wood,Chopping (food),1.031,0,2,1
Y3HDJFsi9S0c,Vehicle; Train,Single-lens reflex camera,1.057,0,2,1
Y3HfgmWYXlvo,Vehicle; Engine; Car,Engine; Medium engine (mid frequency); Idling,1.172,1,3,3
Y3hIqesIVX-c,Music; Speech,Church bell,0.976,0,2,1
Y3hLxPQpmfQo,"Vehicle; Car; Race car, auto racing; Accelerating, revving, vroom; Motor vehicle (road); Whir; Medium engine (mid frequency)",Vehicle; Motor vehicle (road); Car; Skidding; Tire squeal,1.102,3,7,5
Y3h_Y5S3zdas,Music; Speech; Musical instrument,"Wind instrument, woodwind instrument; Flute",1.104,0,3,2
Y3i0GlkevMuQ,"Cattle, bovinae; Moo; Livestock, farm animals, working animals; Roar; Animal; Music; Roaring cats (lions, tigers)","Livestock, farm animals, working animals; Cattle, bovinae; Moo",0.916,3,7,3
Y3I3HZLx23E0,Music; Musical instrument; Beatboxing; Speech; Guitar,Music; Tambourine; Maraca,1.078,1,5,3
Y3id3zRRZBVM,Throat clearing; Cough; Speech,Cough,1.001,1,3,1
Y3IdazIWh2Ew,"Howl; Domestic animals, pets; Animal; Dog; Speech; Bow-wow; Yip; Whimper (dog); Canidae, dogs, wolves; Vehicle",Howl,1.001,1,10,1
Y3InTvnjfheM,"Speech; Slap, smack; Cap gun","Slap, smack",1.001,1,3,1
Y3iQ_xRurgS8,"Speech; Music; Neigh, whinny; Animal","Speech; Neigh, whinny",1.046,2,4,2
Y3iSvKVoA8aM,Rub; Sanding; Wood; Hammer; Filing (rasp),Sanding; Rub,1.036,2,5,2
Y3IW7578PicA,Speech; Sizzle; Stir; Frying (food),Frying (food); Stir; Sizzle,0.976,3,4,3
Y3IwOig7sw6c,Chainsaw; Power tool; Tools; Vehicle; Sawing; Wood,Chainsaw,1.102,1,6,1
Y3IX29m1L9UY,Sound effect; Music; Speech,Speech; Whoop,1.000,1,3,2
Y3Jc3uW-Lcs0,Music; Singing; Speech,Speech; Music; Traditional music; Dance music,1.108,2,3,4
Y3juGfzF29Sc,"Music; Marimba, xylophone; Ringtone; Ding-dong; Glockenspiel; Jingle, tinkle",Speech; Music; Vibraphone; Ringtone,1.049,2,6,4
Y3JYQgXudiH8,Music; Music of Africa; Afrobeat; Reggae; Singing,Music; Music of Africa; Afrobeat,1.100,3,5,3
Y3JZbfcbZaoM,Music,Heavy engine (low frequency); Engine knocking,1.059,0,1,2
Y3k8zGf8Btfo,Drum kit; Drum; Bass drum; Snare drum; Percussion; Cymbal; Music; Rimshot; Hi-hat; Musical instrument,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum; Wood block,1.077,6,10,8
Y3kaCL9Zu7NY,"Music; Musical instrument; Bluegrass; Country; Guitar; Banjo; Violin, fiddle","Zither; Bowed string instrument; Violin, fiddle; Pizzicato",1.077,1,7,4
Y3Kb4RHaZpxo,Telephone bell ringing; Telephone; Ringtone,Telephone bell ringing,0.646,1,3,1
Y3KFW9XGD7hc,Rub; Filing (rasp); Wood; Sanding; Sawing,Sanding; Rub,1.052,2,5,2
Y3klIBnvMYhg,"Speech; Male speech, man speaking; Narration, monologue",Speech; Gurgling,1.047,1,3,2
Y3kSQNjfJnN8,"Music; Musical instrument; Theremin; Wind instrument, woodwind instrument; Brass instrument",Music; Theremin,1.090,2,5,2
Y3KwulXmBX-8,"Speech; Music; Domestic animals, pets; Wail, moan; Animal; Dog; Whimper; Baby cry, infant cry; Screaming","Baby cry, infant cry",1.077,1,9,1
Y3kx-UhywUf0,Speech; Sewing machine; Vehicle,Vacuum cleaner,1.034,0,3,1
Y3kXukXBvDQQ,Speech; Music,Sigh; Music,1.073,1,2,2
Y3lFZ-QSUeHo,Music,"Whoosh, swoosh, swish",0.967,0,1,1
Y3LiCT1BSrgQ,"Reversing beeps; Vehicle; Truck; Music; Speech; Ice cream truck, ice cream van","Vehicle; Reversing beeps; Outside, urban or manmade",1.136,2,6,3
Y3_54-fv4bQE,Music; Crowd; Speech; Cheering; Battle cry,Speech; Vehicle; Air brake,1.109,1,5,3
Y3_A0AP3Xh9s,Music; Drum; Drum kit; Snare drum; Bass drum; Percussion; Rimshot; Musical instrument; Drum roll; Cymbal,Percussion; Drum kit; Drum; Snare drum; Rimshot; Bass drum; Cymbal; Hi-hat,1.262,7,10,8
Y3_M9ZMo5TiU,"Howl; Music; Animal; Domestic animals, pets",Music; Theremin,1.041,1,4,2
Y3_OLj6XChvM,Music; Speech,Music; Vehicle; Car; Engine; Medium engine (mid frequency); Engine starting,1.093,1,2,6
Y3_PWk-CZaAU,Speech; Vehicle; Car; Fart,Hum; Mains hum,1.092,0,4,2
