video_id,predictions,answers,prediction_time_seconds,correctPredictions,totalPredictions,totalAnswers
Y2vvtR9Xwzp0,"Vehicle; Aircraft engine; Fixed-wing aircraft, airplane; Aircraft; Jet engine; Outside, urban or manmade; Propeller, airscrew; Outside, rural or natural","Vehicle; Aircraft; Aircraft engine; Fixed-wing aircraft, airplane",1.886,4,8,4
Y2vYkvwD-fkc,"Harmonica; Dog; Howl; Music; Domestic animals, pets; Animal; Whimper (dog); Bow-wow; Yip; Wind instrument, woodwind instrument","Wind instrument, woodwind instrument; Harmonica",1.929,2,10,2
Y2vzUFWykARU,Toilet flush; Water,Water; Toilet flush,2.044,2,2,2
Y2v_KyNpsyKs,Emergency vehicle; Siren; Ambulance (siren); Police car (siren); Vehicle; Car; Motor vehicle (road),Emergency vehicle; Ambulance (siren); Siren,1.919,3,7,3
Y2W27eT4HqtE,"Music; Thunk; Musical instrument; Speech; Marimba, xylophone",Screaming; Music,2.021,1,5,2
Y2W4dw8XuetE,"Speech; Rowboat, canoe, kayak; Music; Boat, Water vehicle; Vehicle","Wind; Wind noise (microphone); Boat, Water vehicle; Rowboat, canoe, kayak",2.126,2,5,4
Y2wBXDZaCJ3Q,"Water tap, faucet; Sink (filling or washing); Water; Speech; Inside, small room","Water; Water tap, faucet; Sink (filling or washing)",1.968,3,5,3
Y2Wd2wqMzDYc,Speech; Gasp; Sigh; Snort; Breathing,Speech; Breathing,2.138,2,5,2
Y2WDuMKh0Igg,"Foghorn; Ship; Boat, Water vehicle; Vehicle; Vehicle horn, car horn, honking; Outside, urban or manmade; Speech",Foghorn,1.994,1,7,1
Y2WfJBpN4elI,"Speech; Music; Inside, small room",Speech; Oink; Music,1.924,2,3,3
Y2wGpeTasJLA,Music; Synthesizer; Whale vocalization; Ambient music; Theremin; Musical instrument,Whale vocalization,2.038,1,6,1
Y2wGvpfAkly0,Child singing; Singing; Female singing; Speech; Music,Child singing,1.991,1,5,1
Y2wIrHCaxBNU,"Insect; Fly, housefly; Speech; Bee, wasp, etc.; Mosquito","Insect; Mosquito; Fly, housefly",2.000,3,5,3
Y2Wk4Y3_dMuc,Music; Drawer open or close; Door; Slam,Drawer open or close,2.017,1,4,1
Y2wm96HRMTA8,Music; Piano; Keyboard (musical),Chirp tone,2.036,0,3,1
Y2Wr7o5BG6e0,Whispering; Speech,Speech; Whispering,1.899,2,2,2
Y2WTk_j_fivY,"Vehicle; Speech; Car; Music; Outside, urban or manmade; Traffic noise, roadway noise; Toot",Speech; Vehicle; Reversing beeps,2.021,2,7,3
Y2WxUIkF2zEw,"Water; Music; Water tap, faucet; Sink (filling or washing); Bathtub (filling or washing); Speech; Inside, small room",Music; Water; Gush,2.032,2,7,3
Y2WXvLj5TCKw,Music; Speech; Sizzle; Stir; Frying (food),Sizzle,2.012,1,5,1
Y2x4694ExyCU,Music; Angry music; Guitar; Musical instrument; Cacophony; Plucked string instrument,Music; Angry music,1.879,2,6,2
Y2xBIHi3oqy4,"Speech; Narration, monologue; Female speech, woman speaking; Chuckle, chortle; Male speech, man speaking","Speech; Female speech, woman speaking; Chuckle, chortle",2.020,3,5,3
Y2XFrBXTnNY8,"Animal; Dog; Domestic animals, pets; Crow; Bow-wow; Caw; Bark; Bird; Speech; Yip","Animal; Domestic animals, pets; Bark; Bird; Crow",1.944,5,10,5
Y2xGRCsW6-Bk,Music; Salsa music; Musical instrument; Rattle (instrument); Music of Latin America; Guitar; Plucked string instrument; Singing; Maraca; Speech,Music; Rattle (instrument),1.902,2,10,2
Y2XictKgGPnM,Silence; Music,Throat clearing,1.731,0,2,1
Y2XK3vXa-wgw,Music; Vehicle; Bicycle; Gurgling,Animal; Horse; Clip-clop; Music,1.889,1,4,4
Y2XnrT4pM_6A,Music; Vehicle,Hum; Static; Mains hum,2.028,0,2,3
Y2xQuWif8axE,Music; Musical instrument; Guitar; Plucked string instrument; Electric guitar; Strum; Bass guitar; Acoustic guitar; Tapping (guitar technique),Music; Electric guitar; Distortion; Cacophony,1.925,2,9,4
Y2XR54m3kvn8,"Speech; Outside, rural or natural; Snake; Animal; Slosh; Liquid; Trickle, dribble",Patter,1.966,0,7,1
Y2xtOqrNKH5s,Music; Electronic music; Electronic dance music,Music; Clatter,1.858,1,3,2
Y2y7aiiaJPf8,"Dishes, pots, and pans; Cutlery, silverware; Water; Water tap, faucet; Drip","Dishes, pots, and pans; Cutlery, silverware",1.994,2,5,2
Y2YAyM0aHFRU,Music; Music of Latin America; Singing; Salsa music,Music; Music of Latin America; Wedding music,1.985,2,4,3
Y2yllw7g5EkU,Computer keyboard; Typing; Clicking,Biting,1.984,0,3,1
Y2Yo0MGR2kmA,"Bagpipes; Wind instrument, woodwind instrument; Speech; Music",Speech; Music; Ukulele; Bagpipes,1.890,3,4,4
Y2YQPwRLB1s0,Zipper (clothing); Music; Speech,Music; Zipper (clothing),1.942,2,3,2
Y2yrL0F_0UGc,Busy signal; Dial tone,Busy signal; Sound effect,1.592,1,2,2
Y2yumaMbGybU,"Music; Folk music; Bagpipes; Music of Bollywood; Traditional music; Middle Eastern music; Wind instrument, woodwind instrument; Singing; Clarinet; Song","Wind instrument, woodwind instrument; Bagpipes",1.895,2,10,2
Y2YW7WBtqzzQ,"Music; Speech; Roar; Roaring cats (lions, tigers)","Burping, eructation",1.877,0,4,1
Y2Yx2hU9uv40,"Speech; Vehicle; Wind; Wind noise (microphone); Boat, Water vehicle",Speech; Gurgling,1.916,1,5,2
Y2yX9079mMB4,"Cat; Domestic animals, pets; Speech; Animal; Caterwaul; Meow; Music","Speech; Animal; Domestic animals, pets; Cat; Meow",1.912,5,7,5
Y2YXcqoFlYFY,"Fireworks; Firecracker; Speech; Outside, urban or manmade; Crowd; Music",Fireworks,1.991,1,6,1
Y2Y_7sGgczAU,"Speech; Typewriter; Inside, small room; Sewing machine",Speech; Cash register,2.043,1,4,2
Y2z5yJ2qa_5I,"Car; Vehicle; Accelerating, revving, vroom; Car passing by",Car passing by,1.955,1,4,1
Y2z9i0KS7WR8,Music; Singing; Christian music; Music for children; Christmas music; Happy music,Music of Asia,2.040,0,6,1
Y2zAUcAhX5wQ,"Squeak; Speech; Inside, small room",Speech; Squeak,1.988,2,3,2
Y2ZB7DUGOdZw,Music; Rock music; Musical instrument; Heavy metal; Guitar; Punk rock; Drum kit; Singing; Drum,Buzz; Music,1.955,1,9,2
Y2ZbuPK4b41I,"Speech; Music; Child speech, kid speaking; Synthetic singing; Children playing; Inside, small room",Speech; Laughter; Music; Funny music; Television,2.010,2,6,5
Y2zdYIRTUQYE,"Speech; Shatter; Breaking; Inside, large room or hall; Music",Speech; Shatter,2.039,2,5,2
Y2zec0wuZgLE,"Speech; Drawer open or close; Inside, small room; Typewriter",Speech; Drawer open or close,1.909,2,4,2
Y2ZfthfWQowE,Music; Theme music; Video game music; Soundtrack music,Music; Single-lens reflex camera,1.991,1,4,2
Y2zFwh2eRu0s,Speech; Music; Liquid; Water; Fill (with liquid); Drip,Speech; Music; Drip,1.947,3,6,3
Y2ZgEbNi--8Q,Music; Dubstep; Electronic music; Speech; Scratching (performance technique),Music; Electronic music; Dubstep; Field recording,1.931,3,5,4
Y2ZhiOvhUTGA,Vehicle; Engine; Idling; Medium engine (mid frequency); Heavy engine (low frequency); Engine knocking; Vibration; Car; Engine starting,"Boat, Water vehicle; Motorboat, speedboat",1.897,0,9,2
Y2ZHLMmZB-HQ,Mantra; Chant; Music; Vocal music,Chant,1.980,1,4,1
Y2zjtZYqg3Ow,Music; Drum and bass; Electronic music,Music; Soul music; Drum and bass; Electronica,2.025,2,3,4
Y2zKyMjBnL0Y,Speech; Sigh; Gasp; Breathing,Sigh,2.144,1,4,1
Y2ZNKLUHeJtg,Music; Pizzicato; Bowed string instrument; Cello; Musical instrument; Double bass; Zither; Plucked string instrument,Bowed string instrument; Cello; Double bass,1.967,3,8,3
Y2zO-nlygkFo,Speech; Music; Clapping; Applause; Musical instrument,Speech; Applause; Music; Tap,1.907,3,5,4
Y2ZogsGp-T4o,"Music; Ukulele; Musical instrument; Plucked string instrument; Guitar; Inside, small room; Mandolin",Music; Mandolin,1.956,2,7,2
Y2Zqhv2v3bdI,Scissors; Tick-tock; Tick,Scissors,1.922,1,3,1
Y2zvRxVypSC8,Tick-tock; Tick; Clock; Animal,Animal; Crow,2.059,1,4,2
Y2zwNVAyInxs,"Fire engine, fire truck (siren); Vehicle; Emergency vehicle; Truck; Siren; Speech; Engine; Police car (siren)","Emergency vehicle; Fire engine, fire truck (siren); Siren",1.929,3,8,3
Y2_9WJSzV6fw,Speech; Speech synthesizer,Raindrop,1.953,0,2,1
Y2_a-Yh5FTaE,Music; Hum,Sound effect,2.023,0,2,1
Y2_cTS4ctWtE,Opera; Music; Brass instrument; Orchestra; Classical music; French horn; Singing; Trombone; Musical instrument; Trumpet,Orchestra; Brass instrument; French horn,1.962,3,10,3
Y2_HheXrvjA0,Single-lens reflex camera; Camera; Animal,Animal; Pig,1.958,1,3,2
Y2_kLD3IbF2c,Music; Sheep; Bleat; Goat; Animal,Music; Foghorn,2.102,1,5,2
Y2_RltCGlGOA,Music; Piano; Electric piano; Keyboard (musical); Musical instrument; Lullaby,Keyboard (musical); Piano; Electric piano,2.175,3,6,3
Y2_SKjq21NTI,"Music; Wind instrument, woodwind instrument; Saxophone; Clarinet; Musical instrument; Brass instrument","Wind instrument, woodwind instrument; Clarinet",2.045,2,6,2
Y2_Vk3tmqz-0,Music; Country; Singing; Gospel music; Bluegrass; Christian music; Musical instrument,Music; Traditional music,2.094,1,7,2
Y2_wwe6Fs97o,Music; Engine; Vehicle; Electronic music; Techno; Idling; Vibration,Rattle,1.971,0,7,1
Y2__RQYoZrjI,"Power windows, electric windows; Vehicle; Car; Sliding door","Vehicle; Power windows, electric windows",2.104,2,4,2
Y2__T6Q8rCCA,"Insect; Fly, housefly; Bee, wasp, etc.; Cricket; Mosquito","Insect; Fly, housefly; Bee, wasp, etc.",1.975,3,5,3
Y3-a8i_MEUl8,Music; Machine gun; Fowl; Angry music,Music; Vehicle; Bicycle; Skateboard,2.094,1,4,4
Y3Aa_0OnEwXM,"Music; Flute; Whistle; Wind instrument, woodwind instrument",Whistle,1.951,1,4,1
Y3Ab0sgelCEw,"Busy signal; Buzzer; Dial tone; Beep, bleep",Busy signal; Buzzer,1.845,2,4,2
Y3AcKnYk_cLY,Music; Musical instrument; Doorbell; Guitar; Effects unit; Plucked string instrument; Noise,"Boat, Water vehicle; Motorboat, speedboat",1.898,0,7,2
Y3ad_9-lnDiQ,"Music; Explosion; Whoosh, swoosh, swish; Sonar",Music; Eruption,2.004,1,4,2
Y3AFdUihWPCk,"Speech; Pink noise; Outside, rural or natural; Waves, surf; Ocean",Rustle,1.898,0,5,1
Y3AFia3Uo0TQ,"Speech; Hubbub, speech noise, speech babble; Chatter; Male speech, man speaking; Outside, urban or manmade","Speech; Hubbub, speech noise, speech babble; Outside, urban or manmade",1.947,3,5,3
Y3AJuHcjE31w,Crowd; Speech; Cheering; Children shouting,Children shouting; Cheering; Crowd,1.999,3,4,3
Y3aM1Kt1sO5s,Speech; Animal; Goat; Bleat; Sheep,Speech; Squeak,2.057,1,5,2
Y3ANlPU9YFmw,Speech; Music; Groan,Frog; Croak,1.998,0,3,2
Y3AwevAQzwcs,"Cat; Animal; Domestic animals, pets; Caterwaul; Meow",Meow; Caterwaul,1.917,2,5,2
Y3AzacBprTzU,"Animal; Dog; Domestic animals, pets; Speech; Bark; Bow-wow; Canidae, dogs, wolves; Growling; Yip","Speech; Animal; Domestic animals, pets; Dog; Bark; Whimper (dog)",1.982,5,9,6
Y3B0WbwAkByI,"Baby laughter; Speech; Laughter; Snicker; Belly laugh; Chuckle, chortle; Giggle","Chuckle, chortle",2.111,1,7,1
Y3b3s0TvjGwA,Music; Sonar; Machine gun,Music; Sonar,2.024,2,3,2
Y3bg0iy-ypcw,Music; Musical instrument; Singing; Music for children,Music; Jazz,2.073,1,4,2
Y3bGqkpfyk6k,Wood; Sawing; Rub,Sawing; Wood; Rub,1.990,3,3,3
Y3BM0gDnXzoo,"Music; Shout; Speech; Singing; Inside, large room or hall; Crowd; Inside, public space; Whoop",Shout; Bellow; Yell; Music,2.025,2,8,4
Y3c-vZ4GpIKs,"Speech; Vehicle; Boat, Water vehicle; Motorboat, speedboat; Car",Speech; Squish,2.141,1,5,2
Y3ClbaJYWVO4,"Music; Guitar; Musical instrument; Plucked string instrument; Effects unit; Reverberation; Echo; Electric guitar; Inside, small room; Chorus effect",Music; Musical instrument; Plucked string instrument; Guitar; Electric guitar; Effects unit; Echo,2.132,7,10,7
Y3CnwUQZ6q78,"Hammer; Speech; Dishes, pots, and pans; Tools; Cutlery, silverware; Wood",Hammer,2.319,1,6,1
Y3cRk33vPkAU,"Animal; Whale vocalization; Wild animals; Livestock, farm animals, working animals; Roar; Roaring cats (lions, tigers); Cattle, bovinae; Dial tone; Moo",Stomach rumble,2.128,0,9,1
Y3cwciEOpQ-c,Music; Speech; Bleat; Sheep; Boing; Goat,Speech; Goat; Music; Music for children,2.074,3,6,4
Y3CZ1i2_tKn0,"Animal; Dog; Domestic animals, pets; Bow-wow; Bark; Yip; Canidae, dogs, wolves; Howl; Whimper (dog); Speech",Yip,2.034,1,10,1
Y3d6ismCJdos,"Machine gun; Gunshot, gunfire","Gunshot, gunfire; Cap gun",2.090,1,2,2
Y3d9geu1pBAc,Silence,White noise,2.072,0,1,1
Y3dgg5f9CyP4,Music; Tap; Singing; Choir,Choir; Music; Tap,2.247,3,4,3
Y3DltVi8aMh4,"Speech; Pant; Dog; Animal; Domestic animals, pets; Male speech, man speaking",Pant,2.079,1,6,1
Y3DMExvlPy-o,Music; Speech; Spray,Speech; Music; Television,2.229,2,3,3
Y3dUo62RsD00,Music; Drum kit; Drum; Musical instrument; Guitar; Rock music; Rimshot; Psychedelic rock; Bass drum; Percussion,Music; Field recording,2.231,1,10,2
Y3e927DjM6Iw,"Music; Boom; Speech; Smash, crash",Speech; Music; Boom,2.264,3,4,3
Y3eBoAlHnttY,Music; Singing; Choir; Female singing; A capella; Yodeling,Choir; Female singing; Music,2.204,3,6,3
Y3EcfiEc08zY,"Music; Maraca; Musical instrument; Percussion; Inside, small room",Clapping,2.170,0,5,1
Y3EE5WKQMBek,"Chicken, rooster; Fowl; Crowing, cock-a-doodle-doo; Speech; Cluck; Bird","Fowl; Chicken, rooster; Crowing, cock-a-doodle-doo",1.922,3,6,3
Y3EHq6q_zHjE,"Environmental noise; Speech; Bird; Bird vocalization, bird call, bird song; Chirp, tweet; Outside, rural or natural; Animal",Bird; Environmental noise,1.974,2,7,2
Y3EmkrsJvbBU,Speech; Chant; Mantra; Singing; Male singing; Music,Chant,2.095,1,6,1
Y3EtbIWF_ynU,Music; Musical instrument; Pizzicato; Zither; Plucked string instrument; Classical music; Guitar; Bowed string instrument; Orchestra,Music; Traditional music,2.066,1,9,2
Y3Ev_k__U3Io,"Speech; Water; Water tap, faucet; Liquid; Inside, small room; Fill (with liquid); Sink (filling or washing); Toilet flush; Drip",Speech; Water; Drip,2.106,3,9,3
Y3F9Qszr4j1Q,"Flute; Music; Wind instrument, woodwind instrument; Musical instrument","Wind instrument, woodwind instrument; Flute",2.104,2,4,2
Y3Fc9mqg4pJw,Music; Alarm clock; Ringtone,"Ice cream truck, ice cream van",2.148,0,3,1
Y3FE8b0QVvsM,Harpsichord; Music; Keyboard (musical); Musical instrument; Piano; Classical music,Keyboard (musical); Harpsichord,1.938,2,6,2
Y3FhjfPkNp-w,Speech synthesizer; Speech,Speech; Speech synthesizer,1.952,2,2,2
Y3fnVQT2TnJs,Wood; Rub; Sawing; Filing (rasp),Sanding; Rub,2.034,1,4,2
Y3FPdOrrWJt8,Speech; Music; Boing; Plop,"Whoosh, swoosh, swish",2.059,0,4,1
Y3fqWosszpnE,"Music; Thump, thud; Speech; Singing; Tap",Music; Tap,2.050,2,5,2
Y3FYXBkD5bYk,Vehicle; Air brake; Bus; Truck; Car,"Electric shaver, electric razor",2.069,0,5,1
Y3G5r3CSLteY,Hum; Speech; Mains hum; Pump (liquid); Electric toothbrush,Hum; Mains hum,2.046,2,5,2
Y3GbIhQLCH9I,"Music; Speech; Horse; Animal; Neigh, whinny","Speech; Animal; Horse; Neigh, whinny; Music",1.865,5,5,5
Y3gCD4JFbxuo,Laughter; Baby laughter; Speech,Laughter; Baby laughter,2.026,2,3,2
Y3gjFMkV2ucY,Accordion; Music; Musical instrument; Traditional music,Accordion,2.023,1,4,1
Y3gR0QBgrzYQ,"Engine; Vehicle; Ratchet, pawl; Car; Mechanisms; Idling; Noise; Medium engine (mid frequency); Gears",Vacuum cleaner,1.964,0,9,1
Y3GtvLj8K1F4,"Harmonica; Wind instrument, woodwind instrument; Music; Musical instrument","Wind instrument, woodwind instrument; Harmonica",1.999,2,4,2
Y3gwZdkjpPds,Music; Opera; Singing; Classical music,Music; Opera,1.934,2,4,2
Y3Gyi7AvDLzc,Music; Banjo; Musical instrument; Plucked string instrument; Bluegrass; Country; Guitar; Singing; Bowed string instrument,Music; Banjo; Bluegrass,2.128,3,9,3
Y3g_GUoCbzTc,"Speech; Gasp; Inside, small room",Speech; Gasp,2.014,2,3,2
Y3h-9ltE4t9c,Arrow,Arrow,2.059,1,1,1
Y3H3261x-QgI,"Animal; Goat; Sheep; Speech; Bleat; Livestock, farm animals, working animals",Bleat; Sheep,1.944,2,6,2
Y3h8PzeGp2RQ,Speech; Pour; Music,Chopping (food),1.961,0,3,1
Y3HDJFsi9S0c,"Mechanical fan; Inside, small room",Single-lens reflex camera,2.049,0,2,1
Y3HfgmWYXlvo,"Vehicle; Car; Accelerating, revving, vroom; Engine; Medium engine (mid frequency); Race car, auto racing",Engine; Medium engine (mid frequency); Idling,1.992,2,6,3
Y3hIqesIVX-c,Music; Speech,Church bell,2.011,0,2,1
Y3hLxPQpmfQo,"Vehicle; Car; Accelerating, revving, vroom; Race car, auto racing; Clatter",Vehicle; Motor vehicle (road); Car; Skidding; Tire squeal,2.214,2,5,5
Y3h_Y5S3zdas,Music; Traditional music; Musical instrument; Folk music; Music of Africa; Salsa music; Singing; Middle Eastern music,"Wind instrument, woodwind instrument; Flute",2.024,0,8,2
Y3i0GlkevMuQ,"Livestock, farm animals, working animals; Cattle, bovinae; Moo","Livestock, farm animals, working animals; Cattle, bovinae; Moo",1.896,3,3,3
Y3I3HZLx23E0,Music; Tambourine; Musical instrument; Maraca; Percussion; Wood block; Speech; Drum,Music; Tambourine; Maraca,2.090,3,8,3
Y3id3zRRZBVM,Throat clearing; Cough; Speech,Cough,1.935,1,3,1
Y3IdazIWh2Ew,"Howl; Animal; Dog; Domestic animals, pets; Canidae, dogs, wolves; Speech; Yip; Whimper (dog); Bow-wow",Howl,2.003,1,9,1
Y3InTvnjfheM,"Speech; Slap, smack","Slap, smack",2.007,1,2,1
Y3iQ_xRurgS8,"Neigh, whinny; Horse; Speech; Animal; Clip-clop","Speech; Neigh, whinny",2.122,2,5,2
Y3iSvKVoA8aM,Sanding; Rub; Wood,Sanding; Rub,2.143,2,3,2
Y3IW7578PicA,"Stir; Sizzle; Frying (food); Speech; Dishes, pots, and pans",Frying (food); Stir; Sizzle,2.165,3,5,3
Y3IwOig7sw6c,Wood; Rub; Sawing; Chainsaw; Power tool; Tools,Chainsaw,2.025,1,6,1
Y3IX29m1L9UY,Speech; Whoop; Music; Groan; Yell; Synthetic singing; Bellow,Speech; Whoop,1.956,2,7,2
Y3Jc3uW-Lcs0,Music; Singing,Speech; Music; Traditional music; Dance music,1.979,1,2,4
Y3juGfzF29Sc,"Marimba, xylophone; Music; Glockenspiel; Mallet percussion; Musical instrument; Speech; Percussion; Vibraphone; Ringtone",Speech; Music; Vibraphone; Ringtone,1.979,4,9,4
Y3JYQgXudiH8,Music; Afrobeat; Music of Africa,Music; Music of Africa; Afrobeat,1.959,3,3,3
Y3JZbfcbZaoM,Vehicle; Engine; Idling; Car; Engine knocking; Vibration; Medium engine (mid frequency),Heavy engine (low frequency); Engine knocking,2.001,1,7,2
Y3k8zGf8Btfo,Drum; Drum kit; Bass drum; Percussion; Snare drum; Rimshot; Music; Drum roll; Cymbal; Hi-hat,Percussion; Drum kit; Drum; Snare drum; Rimshot; Drum roll; Bass drum; Wood block,2.013,7,10,8
Y3kaCL9Zu7NY,"Music; Musical instrument; Violin, fiddle; Bowed string instrument; Guitar; Bluegrass; Country; String section; Wedding music; Plucked string instrument","Zither; Bowed string instrument; Violin, fiddle; Pizzicato",1.909,2,10,4
Y3Kb4RHaZpxo,Telephone bell ringing; Telephone; Ringtone,Telephone bell ringing,1.742,1,3,1
Y3KFW9XGD7hc,Rub; Sanding; Wood,Sanding; Rub,1.989,2,3,2
Y3klIBnvMYhg,"Speech; Water; Inside, small room; Water tap, faucet; Bathtub (filling or washing); Sink (filling or washing); Drip",Speech; Gurgling,1.987,1,7,2
Y3kSQNjfJnN8,"Music; Theremin; Humming; Musical instrument; Inside, small room",Music; Theremin,1.957,2,5,2
Y3KwulXmBX-8,"Screaming; Speech; Crying, sobbing; Baby cry, infant cry; Inside, small room; Whimper","Baby cry, infant cry",1.950,1,6,1
Y3kx-UhywUf0,Vacuum cleaner; Speech; Blender,Vacuum cleaner,1.995,1,3,1
Y3kXukXBvDQQ,Music; Speech,Sigh; Music,2.011,1,2,2
Y3lFZ-QSUeHo,Music,"Whoosh, swoosh, swish",1.961,0,1,1
Y3LiCT1BSrgQ,Vehicle; Reversing beeps; Truck,"Vehicle; Reversing beeps; Outside, urban or manmade",1.990,2,3,3
Y3_54-fv4bQE,"Vehicle; Speech; Car; Race car, auto racing; Accelerating, revving, vroom; Engine; Tire squeal; Medium engine (mid frequency); Skidding",Speech; Vehicle; Air brake,1.943,2,9,3
Y3_A0AP3Xh9s,Drum kit; Drum; Bass drum; Snare drum; Music; Hi-hat; Cymbal; Rimshot; Percussion; Musical instrument,Percussion; Drum kit; Drum; Snare drum; Rimshot; Bass drum; Cymbal; Hi-hat,2.082,8,10,8
Y3_M9ZMo5TiU,Music; Pulse,Music; Theremin,1.886,1,2,2
Y3_OLj6XChvM,"Vehicle; Car; Music; Engine starting; Engine; Speech; Medium engine (mid frequency); Accelerating, revving, vroom",Music; Vehicle; Car; Engine; Medium engine (mid frequency); Engine starting,1.993,6,8,6
Y3_PWk-CZaAU,"Speech; Vehicle; Gunshot, gunfire; Machine gun; Engine",Hum; Mains hum,1.940,0,5,2
